person_mal_id,url,website_url,image_url,name,given_name,family_name,birthday,favorites,relevant_location
57013,https://myanimelist.net/people/57013/Take_Higake,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Take Higake,タケ,日崖,unknown,0,"Sapporo, Japan"
57014,https://myanimelist.net/people/57014/Yuami,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuami,unknown,ゆあみ,unknown,0,"Chicago, USA"
57015,https://myanimelist.net/people/57015/Seiko_Asai,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Seiko Asai,聖子,朝井,unknown,0,"Osaka, Japan"
57016,https://myanimelist.net/people/57016/Youhei_Sasakawa,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68145.jpg,Youhei Sasakawa,陽平,笹川,1939-01-08T00:00:00+00:00,0,"Mexico City, Mexico"
57017,https://myanimelist.net/people/57017/Kazepana,N/A,https://cdn.myanimelist.net/images/voiceactors/2/71628.jpg,Kazepana,unknown,かぜぱな,unknown,1,"London, UK"
57018,https://myanimelist.net/people/57018/Yousuke_Karabe,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yousuke Karabe,葉介,唐辺,1978-02-03T00:00:00+00:00,11,"Sapporo, Japan"
57019,https://myanimelist.net/people/57019/Sébastien_Minéo,N/A,https://cdn.myanimelist.net/images/voiceactors/3/72396.jpg,Sébastien Minéo,unknown,unknown,1990-03-16T00:00:00+00:00,0,"Paris, France"
57020,https://myanimelist.net/people/57020/Elena_Mancuso,N/A,https://cdn.myanimelist.net/images/voiceactors/2/79917.jpg,Elena Mancuso,unknown,unknown,unknown,0,"Nagoya, Japan"
57021,https://myanimelist.net/people/57021/Rafael_Rheda,N/A,https://cdn.myanimelist.net/images/voiceactors/3/77632.jpg,Rafael Rheda,unknown,unknown,unknown,0,"Paris, France"
57022,https://myanimelist.net/people/57022/Larissa_Ferrara,N/A,https://cdn.myanimelist.net/images/voiceactors/2/81578.jpg,Larissa Ferrara,unknown,unknown,unknown,0,"Los Angeles, USA"
57023,https://myanimelist.net/people/57023/Larissa_Cardoso,N/A,https://cdn.myanimelist.net/images/voiceactors/2/75671.jpg,Larissa Cardoso,unknown,unknown,unknown,0,"Madrid, Spain"
57024,https://myanimelist.net/people/57024/Nica_Nogueira,N/A,https://cdn.myanimelist.net/images/voiceactors/3/73087.jpg,Nica Nogueira,unknown,unknown,unknown,0,"Cape Town, South Africa"
57025,https://myanimelist.net/people/57025/Ana_Júlia_Coutinho,N/A,https://cdn.myanimelist.net/images/voiceactors/3/85550.jpg,Ana Júlia Coutinho,unknown,unknown,unknown,0,"New York, USA"
57026,https://myanimelist.net/people/57026/Ian_Luz,N/A,https://cdn.myanimelist.net/images/voiceactors/2/69883.jpg,Ian Luz,unknown,unknown,unknown,0,"Houston, USA"
57027,https://myanimelist.net/people/57027/Rodrigo_Moreno,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68379.jpg,Rodrigo Moreno,unknown,unknown,unknown,0,"Nagoya, Japan"
57028,https://myanimelist.net/people/57028/Sarah_Malimpensa,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Sarah Malimpensa,unknown,unknown,unknown,0,"Berlin, Germany"
57029,https://myanimelist.net/people/57029/Caio_Santos,N/A,https://cdn.myanimelist.net/images/voiceactors/2/70184.jpg,Caio Santos,unknown,unknown,unknown,1,"Chicago, USA"
57030,https://myanimelist.net/people/57030/Juliana_Búrigo,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Juliana Búrigo,unknown,unknown,unknown,0,"Cape Town, South Africa"
57031,https://myanimelist.net/people/57031/Nina_Medeiros,N/A,https://cdn.myanimelist.net/images/voiceactors/2/80222.jpg,Nina Medeiros,unknown,unknown,unknown,0,"Rome, Italy"
57032,https://myanimelist.net/people/57032/Kadu_Rocha,N/A,https://cdn.myanimelist.net/images/voiceactors/1/75318.jpg,Kadu Rocha,unknown,unknown,unknown,0,"Sapporo, Japan"
57033,https://myanimelist.net/people/57033/Duda_Meneghetti,N/A,https://cdn.myanimelist.net/images/voiceactors/2/75077.jpg,Duda Meneghetti,unknown,unknown,unknown,0,"Osaka, Japan"
57034,https://myanimelist.net/people/57034/Guilherme_Teruya,N/A,https://cdn.myanimelist.net/images/voiceactors/3/74851.jpg,Guilherme Teruya,unknown,unknown,unknown,0,"London, UK"
57035,https://myanimelist.net/people/57035/Keiichirou_Watanabe,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68121.jpg,Keiichirou Watanabe,啓一郎,渡邊,unknown,77,"New York, USA"
57036,https://myanimelist.net/people/57036/Véronique_Fyon,N/A,https://cdn.myanimelist.net/images/voiceactors/3/72063.jpg,Véronique Fyon,unknown,unknown,unknown,0,"Nagoya, Japan"
57037,https://myanimelist.net/people/57037/Olivier_Hémon,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68122.jpg,Olivier Hémon,unknown,unknown,1950-09-03T00:00:00+00:00,0,"Houston, USA"
57038,https://myanimelist.net/people/57038/Eric_Hémon,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68123.jpg,Eric Hémon,unknown,unknown,1950-09-03T00:00:00+00:00,0,"Houston, USA"
57039,https://myanimelist.net/people/57039/Hervé_Furic,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68124.jpg,Hervé Furic,unknown,unknown,1956-02-11T00:00:00+00:00,0,"Houston, USA"
57040,https://myanimelist.net/people/57040/Laetitia_Reva,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68130.jpg,Laetitia Reva,unknown,unknown,unknown,0,"Sapporo, Japan"
57041,https://myanimelist.net/people/57041/Laura_Masci,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68139.jpg,Laura Masci,unknown,unknown,1991-08-28T00:00:00+00:00,0,"Osaka, Japan"
57042,https://myanimelist.net/people/57042/Véronique_Biefnot,https://veroniquebiefnot.wordpress.com/,https://cdn.myanimelist.net/images/voiceactors/2/68140.jpg,Véronique Biefnot,unknown,unknown,1961-09-20T00:00:00+00:00,0,"Yokohama, Japan"
57043,https://myanimelist.net/people/57043/Déborah_Perret,N/A,https://cdn.myanimelist.net/images/voiceactors/2/78326.jpg,Déborah Perret,unknown,unknown,unknown,0,"Paris, France"
57044,https://myanimelist.net/people/57044/Danielle_Perret,N/A,https://cdn.myanimelist.net/images/voiceactors/2/78324.jpg,Danielle Perret,unknown,unknown,unknown,0,"Chicago, USA"
57045,https://myanimelist.net/people/57045/Christine_Delaroche,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68142.jpg,Christine Delaroche,unknown,unknown,1944-05-24T00:00:00+00:00,0,"Chicago, USA"
57046,https://myanimelist.net/people/57046/Guilherme_Maia,N/A,https://cdn.myanimelist.net/images/voiceactors/2/82497.jpg,Guilherme Maia,unknown,unknown,unknown,0,"Sydney, Australia"
57047,https://myanimelist.net/people/57047/Bernard-Pierre_Donnadieu,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68148.jpg,Bernard-Pierre Donnadieu,unknown,unknown,1949-07-02T00:00:00+00:00,0,"São Paulo, Brazil"
57048,https://myanimelist.net/people/57048/Christian_Bénard,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68149.jpg,Christian Bénard,unknown,unknown,1958-01-12T00:00:00+00:00,0,"Tokyo, Japan"
57049,https://myanimelist.net/people/57049/Laurence_Charpentier,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68150.jpg,Laurence Charpentier,unknown,unknown,1968-12-30T00:00:00+00:00,0,"Berlin, Germany"
57050,https://myanimelist.net/people/57050/Bruno_Devoldère,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68151.jpg,Bruno Devoldère,unknown,unknown,1947-05-18T00:00:00+00:00,0,"Nagoya, Japan"
57051,https://myanimelist.net/people/57051/Alain_Choquet,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68152.jpg,Alain Choquet,unknown,unknown,1945-03-25T00:00:00+00:00,0,"Paris, France"
57052,https://myanimelist.net/people/57052/René_Bériard,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68153.jpg,René Bériard,unknown,unknown,1917-09-25T00:00:00+00:00,0,"Yokohama, Japan"
57053,https://myanimelist.net/people/57053/William_Sabatier,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68154.jpg,William Sabatier,unknown,unknown,1923-05-22T00:00:00+00:00,0,"Osaka, Japan"
57054,https://myanimelist.net/people/57054/Pierre_Dourlens,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68155.jpg,Pierre Dourlens,unknown,unknown,unknown,0,"Mexico City, Mexico"
57055,https://myanimelist.net/people/57055/René_Borg,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68156.jpg,René Borg,unknown,unknown,1933-03-28T00:00:00+00:00,0,"Houston, USA"
57056,https://myanimelist.net/people/57056/Hitoshi_Takekiyo,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68199.jpg,Hitoshi Takekiyo,仁,竹清,unknown,1,"New York, USA"
57057,https://myanimelist.net/people/57057/Kanemoto,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68170.jpg,Kanemoto,unknown,かねもと,unknown,1,"Rome, Italy"
57058,https://myanimelist.net/people/57058/Masaya_Fukuhara,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Masaya Fukuhara,マサヤ,フクハラ,unknown,0,"Sapporo, Japan"
57059,https://myanimelist.net/people/57059/Shoutarou_Taguchi,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Shoutarou Taguchi,翔太郎,田口,unknown,0,"Tokyo, Japan"
57060,https://myanimelist.net/people/57060/Rui,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Rui,unknown,類,unknown,0,"Los Angeles, USA"
57061,https://myanimelist.net/people/57061/Lu_Ye_Qian_He,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Lu Ye Qian He,unknown,绿野千鹤,unknown,0,"Paris, France"
57062,https://myanimelist.net/people/57062/You_Zhi_Jiaozi,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,You Zhi Jiaozi,unknown,有只饺子,unknown,0,"London, UK"
57063,https://myanimelist.net/people/57063/Hanxu,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hanxu,unknown,晗旭,unknown,4,"Chicago, USA"
57064,https://myanimelist.net/people/57064/Tomomitsu_Yamamoto,https://yatomomin.wixsite.com/tomoweb/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Tomomitsu Yamamoto,ともみつ,山本,unknown,23,"Chicago, USA"
57065,https://myanimelist.net/people/57065/Satsuki_Abe,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Satsuki Abe,沙槻,安倍,unknown,0,"Houston, USA"
57066,https://myanimelist.net/people/57066/Kaoru_Oginome,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kaoru Oginome,かおる,荻野目,unknown,0,"New York, USA"
57067,https://myanimelist.net/people/57067/Gina_Wilkins,https://ginawilkins.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Gina Wilkins,unknown,unknown,unknown,0,"Tokyo, Japan"
57068,https://myanimelist.net/people/57068/JoAnn_Ross,https://www.joannross.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,JoAnn Ross,unknown,unknown,unknown,0,"Osaka, Japan"
57069,https://myanimelist.net/people/57069/Maureen_Child,https://www.maureenchild.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Maureen Child,unknown,unknown,unknown,0,"Paris, France"
57070,https://myanimelist.net/people/57070/Matsuri_Midou,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Matsuri Midou,マツリ,三堂,unknown,1,"Berlin, Germany"
57071,https://myanimelist.net/people/57071/Yonezou,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yonezou,unknown,よねぞう,unknown,0,"Los Angeles, USA"
57072,https://myanimelist.net/people/57072/Fujichika,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Fujichika,unknown,ふじちか,unknown,2,"New York, USA"
57073,https://myanimelist.net/people/57073/Sana_Aohoshi,http://www.aohoshisana.com,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Sana Aohoshi,早奈,青星,unknown,0,"London, UK"
57074,https://myanimelist.net/people/57074/Thierry_Gondet,http://thierrygondet.free.fr/,https://cdn.myanimelist.net/images/voiceactors/1/68206.jpg,Thierry Gondet,unknown,unknown,unknown,0,"Tokyo, Japan"
57075,https://myanimelist.net/people/57075/Patrick_Floersheim,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68207.jpg,Patrick Floersheim,unknown,unknown,1944-03-23T00:00:00+00:00,0,"Houston, USA"
57076,https://myanimelist.net/people/57076/Patrick_Mancini,https://www.patrickmancini.com/,https://cdn.myanimelist.net/images/voiceactors/2/68208.jpg,Patrick Mancini,unknown,unknown,unknown,0,"Chicago, USA"
57077,https://myanimelist.net/people/57077/Daniel_Lafourcade,N/A,https://cdn.myanimelist.net/images/voiceactors/3/84727.jpg,Daniel Lafourcade,unknown,unknown,1954-09-15T00:00:00+00:00,0,"Los Angeles, USA"
57078,https://myanimelist.net/people/57078/René_Lafleur,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68210.jpg,René Lafleur,unknown,unknown,unknown,0,"Tokyo, Japan"
57079,https://myanimelist.net/people/57079/Laura_Blanc,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68211.jpg,Laura Blanc,unknown,unknown,unknown,0,"Mexico City, Mexico"
57080,https://myanimelist.net/people/57080/Marc_Alfos,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68212.jpg,Marc Alfos,unknown,unknown,1956-05-20T00:00:00+00:00,0,"Yokohama, Japan"
57081,https://myanimelist.net/people/57081/Sophie_Froissard,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68213.jpg,Sophie Froissard,unknown,unknown,unknown,0,"Osaka, Japan"
57082,https://myanimelist.net/people/57082/Pierre_Garin,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68215.jpg,Pierre Garin,unknown,unknown,1925-03-31T00:00:00+00:00,0,"New York, USA"
57083,https://myanimelist.net/people/57083/Saori_Hosoda,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Saori Hosoda,沙織,細田,unknown,0,"Berlin, Germany"
57084,https://myanimelist.net/people/57084/Kanade_Narita,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68220.jpg,Kanade Narita,花奏,成田,2002-12-31T00:00:00+00:00,0,"Paris, France"
57085,https://myanimelist.net/people/57085/Catherine_Sola,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68221.jpg,Catherine Sola,unknown,unknown,1941-01-19T00:00:00+00:00,1,"Chicago, USA"
57086,https://myanimelist.net/people/57086/Céline_Mauge,https://www.celinemauge.com/,https://cdn.myanimelist.net/images/voiceactors/1/68222.jpg,Céline Mauge,unknown,unknown,unknown,0,"Houston, USA"
57087,https://myanimelist.net/people/57087/Manoëlle_Gaillard,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68223.jpg,Manoëlle Gaillard,unknown,unknown,1951-09-09T00:00:00+00:00,0,"Los Angeles, USA"
57088,https://myanimelist.net/people/57088/Lucile_Boulanger,https://lucileboulanger.wordpress.com/,https://cdn.myanimelist.net/images/voiceactors/1/68227.jpg,Lucile Boulanger,unknown,unknown,1986-06-21T00:00:00+00:00,0,"Tokyo, Japan"
57089,https://myanimelist.net/people/57089/Lionel_Tua,N/A,https://cdn.myanimelist.net/images/voiceactors/1/78508.jpg,Lionel Tua,unknown,unknown,1962-02-27T00:00:00+00:00,0,"Sapporo, Japan"
57090,https://myanimelist.net/people/57090/Jean-Louis_Faure,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68244.jpg,Jean-Louis Faure,unknown,unknown,1953-07-18T00:00:00+00:00,0,"New York, USA"
57091,https://myanimelist.net/people/57091/FantasticYouth,https://fantasticyouth.com/,https://cdn.myanimelist.net/images/voiceactors/2/68246.jpg,FantasticYouth,unknown,ファンタスティック・ユース,unknown,51,"Houston, USA"
57092,https://myanimelist.net/people/57092/Damien_Ferrette,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68249.jpg,Damien Ferrette,unknown,unknown,1974-08-21T00:00:00+00:00,1,"London, UK"
57093,https://myanimelist.net/people/57093/David_Dos_Santos,http://www.daviddossantos.com,https://cdn.myanimelist.net/images/voiceactors/3/71246.jpg,David Dos Santos,unknown,unknown,unknown,0,"Cape Town, South Africa"
57094,https://myanimelist.net/people/57094/José_Luis_Orozco,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68261.jpg,José Luis Orozco,unknown,unknown,1958-06-22T00:00:00+00:00,2,"Chicago, USA"
57095,https://myanimelist.net/people/57095/Satoru_Itou,https://stay-luck.com/talent/ito-satoru/,https://cdn.myanimelist.net/images/voiceactors/1/68197.jpg,Satoru Itou,さとる,いとう,unknown,1,"London, UK"
57096,https://myanimelist.net/people/57096/Chika_Oshikawa,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68196.jpg,Chika Oshikawa,チカ,押川,unknown,0,"Mumbai, India"
57097,https://myanimelist.net/people/57097/Thomas_Roditi,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68267.jpg,Thomas Roditi,unknown,unknown,unknown,0,"Sapporo, Japan"
57098,https://myanimelist.net/people/57098/Takayuki_Kinba,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68195.jpg,Takayuki Kinba,貴之,金馬,unknown,0,"Los Angeles, USA"
57099,https://myanimelist.net/people/57099/Bernard_Métraux,N/A,https://cdn.myanimelist.net/images/voiceactors/2/79395.jpg,Bernard Métraux,unknown,unknown,1954-05-31T00:00:00+00:00,0,"Paris, France"
57100,https://myanimelist.net/people/57100/Bernard_Soufflet,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68191.jpg,Bernard Soufflet,unknown,unknown,1952-03-17T00:00:00+00:00,1,"Houston, USA"
57101,https://myanimelist.net/people/57101/Véronique_Soufflet,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68188.jpg,Véronique Soufflet,unknown,unknown,unknown,0,"Rome, Italy"
57102,https://myanimelist.net/people/57102/Marie-Christine_Robert,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68189.jpg,Marie-Christine Robert,unknown,unknown,unknown,0,"Houston, USA"
57103,https://myanimelist.net/people/57103/Jocelyne_Nzunga,https://www.mbembo.com/,https://cdn.myanimelist.net/images/voiceactors/1/68187.jpg,Jocelyne Nzunga,unknown,unknown,unknown,0,"São Paulo, Brazil"
57104,https://myanimelist.net/people/57104/Nikie_Lescot,http://nikie-lescot.com/,https://cdn.myanimelist.net/images/voiceactors/2/68186.jpg,Nikie Lescot,unknown,unknown,unknown,0,"Osaka, Japan"
57105,https://myanimelist.net/people/57105/Julien_Lucas,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68185.jpg,Julien Lucas,unknown,unknown,1976-01-28T00:00:00+00:00,0,"Berlin, Germany"
57106,https://myanimelist.net/people/57106/Jean-Loup_Horwitz,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68184.jpg,Jean-Loup Horwitz,unknown,unknown,1954-01-30T00:00:00+00:00,0,"Yokohama, Japan"
57107,https://myanimelist.net/people/57107/André_Chaumeau,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68183.jpg,André Chaumeau,unknown,unknown,1924-10-22T00:00:00+00:00,0,"Tokyo, Japan"
57108,https://myanimelist.net/people/57108/Armelle_Gallaud,N/A,https://cdn.myanimelist.net/images/voiceactors/2/68182.jpg,Armelle Gallaud,unknown,unknown,1976-11-03T00:00:00+00:00,0,"Osaka, Japan"
57109,https://myanimelist.net/people/57109/Michel_Le_Royer,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68181.jpg,Michel Le Royer,unknown,unknown,1932-08-31T00:00:00+00:00,0,"San Francisco, USA"
57110,https://myanimelist.net/people/57110/Fanny_Dumont,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68180.jpg,Fanny Dumont,unknown,unknown,1989-09-21T00:00:00+00:00,0,"Sapporo, Japan"
57111,https://myanimelist.net/people/57111/Monia_Douieb,https://moniadouieb.be/,https://cdn.myanimelist.net/images/voiceactors/1/68179.jpg,Monia Douieb,unknown,unknown,unknown,0,"Osaka, Japan"
57112,https://myanimelist.net/people/57112/Bernard_Perpète,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68178.jpg,Bernard Perpète,unknown,unknown,1961-09-13T00:00:00+00:00,0,"London, UK"
57113,https://myanimelist.net/people/57113/Stefano_Thermes,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68172.jpg,Stefano Thermes,unknown,unknown,1969-11-09T00:00:00+00:00,0,"Chicago, USA"
57114,https://myanimelist.net/people/57114/Cédric_Lemaire,N/A,https://cdn.myanimelist.net/images/voiceactors/3/70888.jpg,Cédric Lemaire,unknown,unknown,unknown,0,"New York, USA"
57115,https://myanimelist.net/people/57115/Saverio_Maligno,https://saveriomaligno.fr,https://cdn.myanimelist.net/images/voiceactors/3/70904.jpg,Saverio Maligno,unknown,unknown,1974-08-01T00:00:00+00:00,0,"Houston, USA"
57116,https://myanimelist.net/people/57116/Agathe_Mortelecq,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68069.jpg,Agathe Mortelecq,unknown,unknown,unknown,0,"Madrid, Spain"
57117,https://myanimelist.net/people/57117/David_Krüger,N/A,https://cdn.myanimelist.net/images/voiceactors/2/70624.jpg,David Krüger,unknown,unknown,1968-02-17T00:00:00+00:00,0,"Paris, France"
57118,https://myanimelist.net/people/57118/Matteo_Garofalo,N/A,https://cdn.myanimelist.net/images/voiceactors/1/68263.jpg,Matteo Garofalo,unknown,unknown,1993-11-22T00:00:00+00:00,0,"Chicago, USA"
57119,https://myanimelist.net/people/57119/Lacarv,N/A,https://cdn.myanimelist.net/images/voiceactors/3/82677.jpg,Lacarv,unknown,unknown,unknown,0,"Madrid, Spain"
57120,https://myanimelist.net/people/57120/Olivia_Gates,https://www.oliviagates.net/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Olivia Gates,unknown,unknown,unknown,0,"Madrid, Spain"
57121,https://myanimelist.net/people/57121/Sakumi_Hanada,http://blog.livedoor.jp/sakumi3/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Sakumi Hanada,朔生,花田,unknown,0,"New York, USA"
57122,https://myanimelist.net/people/57122/Youbundou_Kawano,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Youbundou Kawano,ようぶんどう,川野,unknown,0,"Osaka, Japan"
57123,https://myanimelist.net/people/57123/Jacqueline_Navin,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Jacqueline Navin,unknown,unknown,unknown,0,"Osaka, Japan"
57124,https://myanimelist.net/people/57124/Dani_Collins,https://danicollins.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Dani Collins,unknown,unknown,unknown,0,"London, UK"
57125,https://myanimelist.net/people/57125/Kat_Cantrell,https://www.katcantrell.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kat Cantrell,unknown,unknown,unknown,0,"Mexico City, Mexico"
57126,https://myanimelist.net/people/57126/Yuu_Mahara,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuu Mahara,ゆう,真原,unknown,0,"Tokyo, Japan"
57127,https://myanimelist.net/people/57127/Yuka_Kinami,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuka Kinami,ユカ,木南,unknown,1,"Chicago, USA"
57128,https://myanimelist.net/people/57128/Momoko_Makiuchi,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Momoko Makiuchi,ももこ,牧内,unknown,0,"Yokohama, Japan"
57129,https://myanimelist.net/people/57129/Hitomi_Okazaki,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Hitomi Okazaki,瞳,おかざき,unknown,0,"Houston, USA"
57130,https://myanimelist.net/people/57130/Ohta,https://aoiromimoza.tumblr.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Ohta,unknown,OH太,unknown,0,"Madrid, Spain"
57131,https://myanimelist.net/people/57131/Subaru_Aokage,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Subaru Aokage,スバル,青鹿毛,unknown,0,"Berlin, Germany"
57132,https://myanimelist.net/people/57132/Jun_Togashi,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Jun Togashi,じゅん,富樫,unknown,0,"Sydney, Australia"
57133,https://myanimelist.net/people/57133/Satoutoshio,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Satoutoshio,unknown,砂糖と塩,unknown,0,"Chicago, USA"
57134,https://myanimelist.net/people/57134/Laura_Wright,https://laurawright.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Laura Wright,unknown,unknown,unknown,0,"London, UK"
57135,https://myanimelist.net/people/57135/Souichirou,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Souichirou,unknown,ソウイチロウ,unknown,0,"Rome, Italy"
57136,https://myanimelist.net/people/57136/Otoya_Haitani,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Otoya Haitani,音屋,灰谷,unknown,0,"Paris, France"
57137,https://myanimelist.net/people/57137/Kenji_Hamada,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kenji Hamada,賢治,濱田,unknown,1,"Mumbai, India"
57138,https://myanimelist.net/people/57138/Tomoya_Harikawa,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Tomoya Harikawa,智也,針川,unknown,1,"Nagoya, Japan"
57139,https://myanimelist.net/people/57139/Ken_Fukui,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Ken Fukui,賢,吹井,unknown,0,"Osaka, Japan"
57140,https://myanimelist.net/people/57140/Tamika_Nanatsuki,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Tamika Nanatsuki,タミカ,七月,unknown,0,"Osaka, Japan"
57141,https://myanimelist.net/people/57141/Yuki,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuki,unknown,有希,unknown,0,"Madrid, Spain"
57142,https://myanimelist.net/people/57142/Ouji_Suzuka,https://suzuka-ouji-officialfc.com/,https://cdn.myanimelist.net/images/voiceactors/1/83207.jpg,Ouji Suzuka,央士,鈴鹿,2000-01-11T00:00:00+00:00,16,"Tokyo, Japan"
57143,https://myanimelist.net/people/57143/Richard_Benitez,N/A,https://cdn.myanimelist.net/images/voiceactors/3/68268.jpg,Richard Benitez,unknown,unknown,unknown,0,"Berlin, Germany"
57144,https://myanimelist.net/people/57144/Jean-Rémi_Tichit,N/A,https://cdn.myanimelist.net/images/voiceactors/3/70603.jpg,Jean-Rémi Tichit,unknown,unknown,1983-09-29T00:00:00+00:00,0,"Los Angeles, USA"
57145,https://myanimelist.net/people/57145/Shouhei_Yamanaka,N/A,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Shouhei Yamanaka,祥平,山中,unknown,0,"London, UK"
