person_mal_id,url,website_url,image_url,name,given_name,family_name,birthday,favorites,relevant_location
62405,https://myanimelist.net/people/62405/Reimi_Arakaki,https://reimi.pb.gallery,https://cdn.myanimelist.net/images/voiceactors/1/72875.jpg,Reimi Arakaki,れいみ,新垣,,0,"Nagoya, Japan"
62406,https://myanimelist.net/people/62406/Pedro_de_Pool,,https://cdn.myanimelist.net/images/voiceactors/1/72731.jpg,Pedro de Pool,ペドロ,でプール,1945-02-14T00:00:00+00:00,0,"San Francisco, USA"
62407,https://myanimelist.net/people/62407/Mattia_Gajani_Billi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Mattia Gajani Billi,,,,0,"Sydney, Australia"
62408,https://myanimelist.net/people/62408/Haruka_Tanaka,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Haruka Tanaka,春香,田中,,0,"New York, USA"
62409,https://myanimelist.net/people/62409/Nasuo☆,https://www.nasuo.tv,https://cdn.myanimelist.net/images/voiceactors/3/76427.jpg,Nasuo☆,,なすお☆,,3,"Madrid, Spain"
62410,https://myanimelist.net/people/62410/Yura_Sato,,https://cdn.myanimelist.net/images/voiceactors/2/68198.jpg,Yura Sato,結良,佐藤,2006-05-11T00:00:00+00:00,0,"Mexico City, Mexico"
62411,https://myanimelist.net/people/62411/Game_Jikkyousha_Wakuwaku_Band,http://wkwkproject.com/wkwkband/,https://cdn.myanimelist.net/images/voiceactors/3/68115.jpg,Game Jikkyousha Wakuwaku Band,ゲーム実況者わくわくバンド,,2014-03-02T00:00:00+00:00,0,"Berlin, Germany"
62412,https://myanimelist.net/people/62412/Saho_Aono,https://aono-saho.com,https://cdn.myanimelist.net/images/voiceactors/1/72879.jpg,Saho Aono,紗穂,青野,1997-10-19T00:00:00+00:00,0,"San Francisco, USA"
62413,https://myanimelist.net/people/62413/Hina_Aoki,,https://cdn.myanimelist.net/images/voiceactors/3/83495.jpg,Hina Aoki,陽菜,青木,2000-01-05T00:00:00+00:00,69,"Sapporo, Japan"
62414,https://myanimelist.net/people/62414/Satoshi_Nakamura,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Satoshi Nakamura,聡,中村,,0,"Tokyo, Japan"
62415,https://myanimelist.net/people/62415/Satomi,,https://cdn.myanimelist.net/images/voiceactors/3/72882.jpg,Satomi,,さとみ,1993-02-24T00:00:00+00:00,9,"Paris, France"
62416,https://myanimelist.net/people/62416/Rodrigo_Saavedra,,https://cdn.myanimelist.net/images/voiceactors/3/70493.jpg,Rodrigo Saavedra,,,,0,"Mumbai, India"
62417,https://myanimelist.net/people/62417/Jorge_Lillo,,https://cdn.myanimelist.net/images/voiceactors/3/70496.jpg,Jorge Lillo,,,,0,"London, UK"
62418,https://myanimelist.net/people/62418/Dániel_Szilvási,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Dániel Szilvási,,,1987-01-09T00:00:00+00:00,0,"Tokyo, Japan"
62419,https://myanimelist.net/people/62419/sana,,https://cdn.myanimelist.net/images/voiceactors/1/72886.jpg,sana,さな,,1999-05-25T00:00:00+00:00,6,"Osaka, Japan"
62420,https://myanimelist.net/people/62420/Keumho,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Keumho,,금호,,0,"Los Angeles, USA"
62421,https://myanimelist.net/people/62421/Minchae_Na,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Minchae Na,민채,나,,0,"Cape Town, South Africa"
62422,https://myanimelist.net/people/62422/Sogumi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Sogumi,,소구미,,0,"Tokyo, Japan"
62423,https://myanimelist.net/people/62423/Junichi_Miyashita,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Junichi Miyashita,隼一,宮下,,0,"New York, USA"
62424,https://myanimelist.net/people/62424/Fuminori_Sahara,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Fuminori Sahara,史哲,佐原,,0,"Houston, USA"
62425,https://myanimelist.net/people/62425/Ryoutarou_Akao,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Ryoutarou Akao,良太郎,赤尾,,0,"Osaka, Japan"
62426,https://myanimelist.net/people/62426/Rie_Harada,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Rie Harada,理恵,原田,,0,"Osaka, Japan"
62427,https://myanimelist.net/people/62427/Lorenzo_Briganti,,https://cdn.myanimelist.net/images/voiceactors/3/86242.jpg,Lorenzo Briganti,,,2004-01-31T00:00:00+00:00,0,"Tokyo, Japan"
62428,https://myanimelist.net/people/62428/Mikiko_Fujita,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Mikiko Fujita,幹子,藤田,,0,"Chicago, USA"
62429,https://myanimelist.net/people/62429/Raven_Justine_Troup,,https://cdn.myanimelist.net/images/voiceactors/2/72887.jpg,Raven Justine Troup,,,,9,"Sapporo, Japan"
62430,https://myanimelist.net/people/62430/Davon_Oliver,https://www.davonolivervoice.com/,https://cdn.myanimelist.net/images/voiceactors/3/72891.jpg,Davon Oliver,,,,0,"Tokyo, Japan"
62431,https://myanimelist.net/people/62431/Hiroki_Kurasawa,,https://cdn.myanimelist.net/images/voiceactors/1/72892.jpg,Hiroki Kurasawa,紘己,倉澤,,1,"Chicago, USA"
62432,https://myanimelist.net/people/62432/Akira_Maeda,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Akira Maeda,昭,前田,1956-12-06T00:00:00+00:00,0,"Paris, France"
62433,https://myanimelist.net/people/62433/Mai_Tsukada,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Mai Tsukada,真依,塚田,,0,"London, UK"
62434,https://myanimelist.net/people/62434/Alma_Juárez,,https://cdn.myanimelist.net/images/voiceactors/1/70987.jpg,Alma Juárez,,,,0,"London, UK"
62435,https://myanimelist.net/people/62435/Luz_Menchaca,,https://cdn.myanimelist.net/images/voiceactors/2/70986.jpg,Luz Menchaca,,,,0,"Houston, USA"
62436,https://myanimelist.net/people/62436/Hesham_Elshazly,https://www.heshamelshazlyva.com/,https://cdn.myanimelist.net/images/voiceactors/3/80544.jpg,Hesham Elshazly,,,1990-11-21T00:00:00+00:00,1,"Berlin, Germany"
62437,https://myanimelist.net/people/62437/Yoshihiro_Oyabu,,https://cdn.myanimelist.net/images/voiceactors/1/72897.jpg,Yoshihiro Oyabu,芳広,大薮,,0,"Tokyo, Japan"
62438,https://myanimelist.net/people/62438/Naoki_Amano,,https://cdn.myanimelist.net/images/voiceactors/3/72898.jpg,Naoki Amano,直樹,天野,,3,"Yokohama, Japan"
62439,https://myanimelist.net/people/62439/Maiko_Kubota,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Maiko Kubota,麻衣子,久保田,,0,"Paris, France"
62440,https://myanimelist.net/people/62440/Yasuko_Miyazaki,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yasuko Miyazaki,康子,宮崎,,0,"New York, USA"
62441,https://myanimelist.net/people/62441/Okdong,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Okdong,,옥동,,0,"Nagoya, Japan"
62442,https://myanimelist.net/people/62442/Masaharu_Morinaka,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Masaharu Morinaka,正春,森中,,0,"Tokyo, Japan"
62443,https://myanimelist.net/people/62443/Luana_Morgilli,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Luana Morgilli,,,,0,"Madrid, Spain"
62444,https://myanimelist.net/people/62444/Koudai_Henmi,http://www.kira-boshi.com/prof-henmi_koudai.html,https://cdn.myanimelist.net/images/voiceactors/3/72899.jpg,Koudai Henmi,廣大,逸見,1980-12-26T00:00:00+00:00,0,"Madrid, Spain"
62445,https://myanimelist.net/people/62445/Darius_Johnson,https://www.dariusmjohnson.com/,https://cdn.myanimelist.net/images/voiceactors/2/72901.jpg,Darius Johnson,,,,0,"Tokyo, Japan"
62446,https://myanimelist.net/people/62446/Shane_Fenimore,,https://cdn.myanimelist.net/images/voiceactors/1/72902.jpg,Shane Fenimore,,,,0,"New York, USA"
62447,https://myanimelist.net/people/62447/Dominique_Meyer,https://dominiquemmeyer.com/,https://cdn.myanimelist.net/images/voiceactors/2/72903.jpg,Dominique Meyer,,,2000-09-30T00:00:00+00:00,1,"Nagoya, Japan"
62448,https://myanimelist.net/people/62448/Hélène_Mondoux,,https://cdn.myanimelist.net/images/voiceactors/1/72904.jpg,Hélène Mondoux,,,,0,"Yokohama, Japan"
62449,https://myanimelist.net/people/62449/Joshua_Gotay,,https://cdn.myanimelist.net/images/voiceactors/1/72905.jpg,Joshua Gotay,,,,0,"Nagoya, Japan"
62450,https://myanimelist.net/people/62450/Towa_Tei,https://www.towatei.com/index.html,https://cdn.myanimelist.net/images/voiceactors/3/66529.jpg,Towa Tei,トウワ,テイ,1964-09-07T00:00:00+00:00,4,"Sapporo, Japan"
62451,https://myanimelist.net/people/62451/Arai_Masahiko,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Arai Masahiko,昌彦,新井,,0,"Paris, France"
62452,https://myanimelist.net/people/62452/Isa_Hideaki,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Isa Hideaki,伊佐,英朗,,0,"Sydney, Australia"
62453,https://myanimelist.net/people/62453/Kazuhiro_Ono,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kazuhiro Ono,和寛,小野,,0,"Tokyo, Japan"
62454,https://myanimelist.net/people/62454/m_g,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,m/g,,m/g,,0,"New York, USA"
62455,https://myanimelist.net/people/62455/Kakuta_Keiko,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kakuta Keiko,恵子,角田,,0,"London, UK"
62456,https://myanimelist.net/people/62456/Kawabata_Eiro,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kawabata Eiro,栄部,川畑,,0,"New York, USA"
62457,https://myanimelist.net/people/62457/Naoki_Oki,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Naoki Oki,尚樹,沖,,0,"Yokohama, Japan"
62458,https://myanimelist.net/people/62458/Eiichi_Kuboyama,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Eiichi Kuboyama,英一,久保山,,0,"Yokohama, Japan"
62459,https://myanimelist.net/people/62459/Takae_Iijima,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Takae Iijima,孝枝,飯島,,0,"San Francisco, USA"
62460,https://myanimelist.net/people/62460/Kondo_Yasutaka,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kondo Yasutaka,康敬,近藤,,0,"Osaka, Japan"
62461,https://myanimelist.net/people/62461/Aizawa_Kenshirou,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Aizawa Kenshirou,健四郎,健四郎,,0,"Osaka, Japan"
62462,https://myanimelist.net/people/62462/Arai_Maiko,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Arai Maiko,,,,0,"Paris, France"
62463,https://myanimelist.net/people/62463/Yoshida_Masao,,https://cdn.myanimelist.net/images/voiceactors/2/66568.jpg,Yoshida Masao,武川,吉田,1947-11-11T00:00:00+00:00,0,"New York, USA"
62464,https://myanimelist.net/people/62464/Leo_Imai,http://www.leoimai.com/,https://cdn.myanimelist.net/images/voiceactors/3/66574.jpg,Leo Imai,,,1981-07-24T00:00:00+00:00,1,"Rome, Italy"
62465,https://myanimelist.net/people/62465/Lulu_Sun,http://www.729voice.com/sll,https://cdn.myanimelist.net/images/voiceactors/1/86026.jpg,Lulu Sun,路路,孙,1991-03-13T00:00:00+00:00,1,"Chicago, USA"
62466,https://myanimelist.net/people/62466/Kou_Aine,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kou Aine,光,相音,,1,"Osaka, Japan"
62467,https://myanimelist.net/people/62467/Sumiko_Aihara,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Sumiko Aihara,澄子,相原,,0,"Yokohama, Japan"
62468,https://myanimelist.net/people/62468/Hayato_Nove,http://www.breathpiece.com,https://cdn.myanimelist.net/images/voiceactors/3/72907.jpg,Hayato Nove,ハヤト,野辺,,0,"Rome, Italy"
62469,https://myanimelist.net/people/62469/Alberto_Vannini,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Alberto Vannini,,,,0,"Osaka, Japan"
62470,https://myanimelist.net/people/62470/Erwan_Tostain,https://www.voxingpro.com/erwan-tostain,https://cdn.myanimelist.net/images/voiceactors/3/72912.jpg,Erwan Tostain,,,,0,"New York, USA"
62471,https://myanimelist.net/people/62471/Geoffrey_Loval,,https://cdn.myanimelist.net/images/voiceactors/3/72913.jpg,Geoffrey Loval,,,,0,"Sapporo, Japan"
62472,https://myanimelist.net/people/62472/Chris_Wei_Lewis,https://chrisweilewis.com/,https://cdn.myanimelist.net/images/voiceactors/2/72914.jpg,Chris Wei Lewis,,,,0,"Cape Town, South Africa"
62473,https://myanimelist.net/people/62473/Naomi_Tamura,http://www.tamuranaomi.com/,https://cdn.myanimelist.net/images/voiceactors/3/73728.jpg,Naomi Tamura,直美,田村,1963-12-11T00:00:00+00:00,3,"Sydney, Australia"
62474,https://myanimelist.net/people/62474/AliA,http://www.alialive.jp/,https://cdn.myanimelist.net/images/voiceactors/2/81528.jpg,AliA,,,,15,"London, UK"
62475,https://myanimelist.net/people/62475/Rude-α,https://www.rude-alpha.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Rude-α,,,1997-02-08T00:00:00+00:00,3,"Nagoya, Japan"
62476,https://myanimelist.net/people/62476/Yuu_Nagamoto,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yuu Nagamoto,優友,永本,,0,"Yokohama, Japan"
62477,https://myanimelist.net/people/62477/Makoto_Iori,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Makoto Iori,真,いおり,,0,"Tokyo, Japan"
62478,https://myanimelist.net/people/62478/Seohae,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Seohae,,서해,,0,"Tokyo, Japan"
62479,https://myanimelist.net/people/62479/Kazuya_Tsukamoto,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kazuya Tsukamoto,数八,塚本,,0,"Mexico City, Mexico"
62480,https://myanimelist.net/people/62480/Mark_Daugherty,,https://cdn.myanimelist.net/images/voiceactors/2/72926.jpg,Mark Daugherty,,,1989-06-06T00:00:00+00:00,0,"San Francisco, USA"
62481,https://myanimelist.net/people/62481/Nicky_Endres,http://nickyendres.com/,https://cdn.myanimelist.net/images/voiceactors/2/72927.jpg,Nicky Endres,,,1982-09-30T00:00:00+00:00,0,"Yokohama, Japan"
62482,https://myanimelist.net/people/62482/Garrett_Gallego,https://www.garrettgallego.com/,https://cdn.myanimelist.net/images/voiceactors/1/72928.jpg,Garrett Gallego,,,,1,"Berlin, Germany"
62483,https://myanimelist.net/people/62483/Halley_Kim,,https://cdn.myanimelist.net/images/voiceactors/1/72930.jpg,Halley Kim,,,,1,"Tokyo, Japan"
62484,https://myanimelist.net/people/62484/Iwao_Takamine,,https://cdn.myanimelist.net/images/voiceactors/1/72931.jpg,Iwao Takamine,巌,高嶺,1967-08-09T00:00:00+00:00,0,"Houston, USA"
62485,https://myanimelist.net/people/62485/Michael_Bennett,,https://cdn.myanimelist.net/images/voiceactors/1/72932.jpg,Michael Bennett,,,,0,"Yokohama, Japan"
62486,https://myanimelist.net/people/62486/JS_Gilbert,,https://cdn.myanimelist.net/images/voiceactors/1/72935.jpg,J.S. Gilbert,,,1950-09-06T00:00:00+00:00,0,"Los Angeles, USA"
62487,https://myanimelist.net/people/62487/Nikki_SooHoo,http://www.nikkisoohoo.com/,https://cdn.myanimelist.net/images/voiceactors/3/72918.jpg,Nikki SooHoo,,,1988-08-20T00:00:00+00:00,0,"Nagoya, Japan"
62488,https://myanimelist.net/people/62488/Éric_Bruneau,,https://cdn.myanimelist.net/images/voiceactors/3/72919.jpg,Éric Bruneau,,,1983-04-21T00:00:00+00:00,0,"Osaka, Japan"
62489,https://myanimelist.net/people/62489/Jacques_Lavallée,,https://cdn.myanimelist.net/images/voiceactors/3/72922.jpg,Jacques Lavallée,,,1954-05-11T00:00:00+00:00,0,"São Paulo, Brazil"
62490,https://myanimelist.net/people/62490/Bianca_Gervais,,https://cdn.myanimelist.net/images/voiceactors/1/72923.jpg,Bianca Gervais,,,1985-06-21T00:00:00+00:00,0,"São Paulo, Brazil"
62491,https://myanimelist.net/people/62491/Johanne_Garneau,,https://cdn.myanimelist.net/images/voiceactors/2/72924.jpg,Johanne Garneau,,,1954-08-21T00:00:00+00:00,0,"Chicago, USA"
62492,https://myanimelist.net/people/62492/Joey_Galimi,,https://cdn.myanimelist.net/images/voiceactors/1/72925.jpg,Joey Galimi,,,,0,"Berlin, Germany"
62493,https://myanimelist.net/people/62493/Emanuele_Durante,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Emanuele Durante,,,,0,"Yokohama, Japan"
62494,https://myanimelist.net/people/62494/François_Sasseville,,https://cdn.myanimelist.net/images/voiceactors/3/72917.jpg,François Sasseville,,,,0,"Los Angeles, USA"
62495,https://myanimelist.net/people/62495/Joel_McCray,,https://cdn.myanimelist.net/images/voiceactors/2/76674.jpg,Joel McCray,,,,0,"Nagoya, Japan"
62496,https://myanimelist.net/people/62496/Elaine_Clark,http://www.elaineclark.com/,https://cdn.myanimelist.net/images/voiceactors/3/72937.jpg,Elaine Clark,,,,0,"Tokyo, Japan"
62497,https://myanimelist.net/people/62497/Doug_Boyd,http://www.boydcall.com/,https://cdn.myanimelist.net/images/voiceactors/2/72938.jpg,Doug Boyd,,,1952-05-23T00:00:00+00:00,1,"Los Angeles, USA"
62498,https://myanimelist.net/people/62498/Dave_Arendash,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Dave Arendash,,,,0,"Paris, France"
62499,https://myanimelist.net/people/62499/Carrie_Francis,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Carrie Francis,,,,0,"Paris, France"
62500,https://myanimelist.net/people/62500/Curt_Mann,https://www.curtmann.com/,https://cdn.myanimelist.net/images/voiceactors/3/72940.jpg,Curt Mann,,,,0,"Los Angeles, USA"
62501,https://myanimelist.net/people/62501/Marta_Lucini,,https://cdn.myanimelist.net/images/voiceactors/2/72941.jpg,Marta Lucini,,,,0,"Los Angeles, USA"
62502,https://myanimelist.net/people/62502/Louis-Philippe_Dandenault,,https://cdn.myanimelist.net/images/voiceactors/2/72942.jpg,Louis-Philippe Dandenault,,,1973-10-23T00:00:00+00:00,0,"San Francisco, USA"
62503,https://myanimelist.net/people/62503/Julie_Burroughs,,https://cdn.myanimelist.net/images/voiceactors/3/72946.jpg,Julie Burroughs,,,,0,"Mexico City, Mexico"
62504,https://myanimelist.net/people/62504/Christine_Séguin,,https://cdn.myanimelist.net/images/voiceactors/1/72947.jpg,Christine Séguin,,,,0,"Osaka, Japan"
62505,https://myanimelist.net/people/62505/Shuai_Guan,http://www.729voice.com/gs,https://cdn.myanimelist.net/images/voiceactors/1/86023.jpg,Shuai Guan,帅,关,1990-03-03T00:00:00+00:00,0,"Los Angeles, USA"
62506,https://myanimelist.net/people/62506/Anna,https://anna-mysticeyes.com/,https://cdn.myanimelist.net/images/voiceactors/3/73742.jpg,Anna,,,2000-01-31T00:00:00+00:00,7,"Rome, Italy"
62507,https://myanimelist.net/people/62507/Joaquín_Casado,,https://cdn.myanimelist.net/images/voiceactors/3/85790.jpg,Joaquín Casado,,,,0,"Houston, USA"
62508,https://myanimelist.net/people/62508/Yutaka_Fujioka,,https://cdn.myanimelist.net/images/voiceactors/2/65299.jpg,Yutaka Fujioka,豊,藤岡,1927-06-19T00:00:00+00:00,1,"Berlin, Germany"
62509,https://myanimelist.net/people/62509/Kazuki_Hiraoka,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Kazuki Hiraoka,一輝,平岡,,0,"Los Angeles, USA"
62510,https://myanimelist.net/people/62510/Yuuri_Matsuoka,,https://cdn.myanimelist.net/images/voiceactors/2/72974.jpg,Yuuri Matsuoka,侑李,松岡,,1,"São Paulo, Brazil"
62511,https://myanimelist.net/people/62511/Momosu_Momosu,https://www.sonymusic.co.jp/artist/momosu/,https://cdn.myanimelist.net/images/voiceactors/3/75559.jpg,Momosu Momosu,ももすももす,,1995-09-11T00:00:00+00:00,6,"Rome, Italy"
62512,https://myanimelist.net/people/62512/Haruka_Yoshiki,https://www.crocodile-ltd.com/talent/yoshiki-haruka,https://cdn.myanimelist.net/images/voiceactors/2/72973.jpg,Haruka Yoshiki,悠佳,吉木,,0,"Los Angeles, USA"
62513,https://myanimelist.net/people/62513/Keiji_Andou,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Keiji Andou,敬而,安藤,,0,"Tokyo, Japan"
62514,https://myanimelist.net/people/62514/Emi_Hirano,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Emi Hirano,絵美,平野,,0,"Houston, USA"
62515,https://myanimelist.net/people/62515/Naoaki_Houjou,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Naoaki Houjou,直明,北條,,0,"Yokohama, Japan"
62516,https://myanimelist.net/people/62516/HIKARI,https://www.hikarifilms.com/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,HIKARI,,HIKARI,,0,"Nagoya, Japan"
62517,https://myanimelist.net/people/62517/Rakuzan,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Rakuzan,,楽山,,0,"Los Angeles, USA"
62518,https://myanimelist.net/people/62518/Youhei_Kurihara,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Youhei Kurihara,陽平,栗原,,0,"Los Angeles, USA"
62519,https://myanimelist.net/people/62519/Konsaineko,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Konsaineko,,根菜猫,,0,"Madrid, Spain"
62520,https://myanimelist.net/people/62520/Akira_Suzuki,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Akira Suzuki,朗,鈴木,,0,"Tokyo, Japan"
62521,https://myanimelist.net/people/62521/Michele_Mancuso,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Michele Mancuso,,,,0,"Sapporo, Japan"
62522,https://myanimelist.net/people/62522/Chie_Okunishi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Chie Okunishi,チエ,奥西,,0,"London, UK"
62523,https://myanimelist.net/people/62523/Nick_Martineau,https://www.nickjmartineau.com/,https://cdn.myanimelist.net/images/voiceactors/3/72953.jpg,Nick Martineau,,,,0,"London, UK"
62524,https://myanimelist.net/people/62524/Eugene_Ko,,https://cdn.myanimelist.net/images/voiceactors/1/72952.jpg,Eugene Ko,,,,0,"New York, USA"
62525,https://myanimelist.net/people/62525/Jason_Jin,,https://cdn.myanimelist.net/images/voiceactors/2/72950.jpg,Jason Jin,,,,0,"Yokohama, Japan"
62526,https://myanimelist.net/people/62526/Emma_Grasso,,https://cdn.myanimelist.net/images/voiceactors/1/86034.jpg,Emma Grasso,,,,0,"Sapporo, Japan"
62527,https://myanimelist.net/people/62527/Alex_Friedland,,https://cdn.myanimelist.net/images/voiceactors/3/72948.jpg,Alex Friedland,,,,0,"Rome, Italy"
62528,https://myanimelist.net/people/62528/Franziska_Trunte,https://linktr.ee/franziskas_stimme,https://cdn.myanimelist.net/images/voiceactors/1/72957.jpg,Franziska Trunte,,,,2,"Nagoya, Japan"
62529,https://myanimelist.net/people/62529/Neok,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Neok,,넋,,0,"Chicago, USA"
62530,https://myanimelist.net/people/62530/Guchil,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Guchil,,구칠,,0,"Mexico City, Mexico"
62531,https://myanimelist.net/people/62531/Mongge_Kim,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Mongge Kim,몽게,김,,0,"Osaka, Japan"
62532,https://myanimelist.net/people/62532/Luho,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Luho,,루호,,0,"Madrid, Spain"
62533,https://myanimelist.net/people/62533/NOD,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,NOD,,NOD,,0,"Paris, France"
62534,https://myanimelist.net/people/62534/Ame_Satou,http://sugarless.moo.jp/,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Ame Satou,アメ,佐糖,,0,"Chicago, USA"
62535,https://myanimelist.net/people/62535/Nobutaka_Murakami,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Nobutaka Murakami,宜隆,村上,,0,"Mumbai, India"
62536,https://myanimelist.net/people/62536/Yang_Yi,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Yang Yi,怡,楊,,0,"Tokyo, Japan"
62537,https://myanimelist.net/people/62537/konoco,https://r.goope.jp/konoco,https://cdn.myanimelist.net/images/voiceactors/3/73226.jpg,konoco,この子,,,9,"Madrid, Spain"
62538,https://myanimelist.net/people/62538/Masao_Kawase,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Masao Kawase,まさお,川瀬,,0,"Yokohama, Japan"
62539,https://myanimelist.net/people/62539/Fujio_Inose,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Fujio Inose,富士夫,猪瀬,,0,"New York, USA"
62540,https://myanimelist.net/people/62540/Umekichi_Umetsu,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Umekichi Umetsu,梅吉,梅津,,0,"Osaka, Japan"
62541,https://myanimelist.net/people/62541/Elena_Bianca,,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Elena Bianca,,,1964-03-12T00:00:00+00:00,0,"Chicago, USA"
62542,https://myanimelist.net/people/62542/Chris_Gardner,,https://cdn.myanimelist.net/images/voiceactors/2/72954.jpg,Chris Gardner,,,,2,"Yokohama, Japan"
62543,https://myanimelist.net/people/62543/Madeleine_Arsenault,,https://cdn.myanimelist.net/images/voiceactors/1/72958.jpg,Madeleine Arsenault,,,1947-09-16T00:00:00+00:00,0,"Nagoya, Japan"
62544,https://myanimelist.net/people/62544/François_Godin,,https://cdn.myanimelist.net/images/voiceactors/2/72959.jpg,François Godin,,,,0,"Tokyo, Japan"
62545,https://myanimelist.net/people/62545/Ronson_Hawkins,,https://cdn.myanimelist.net/images/voiceactors/3/72960.jpg,Ronson Hawkins,,,,0,"New York, USA"
62546,https://myanimelist.net/people/62546/Sébastien_Delorme,,https://cdn.myanimelist.net/images/voiceactors/2/72962.jpg,Sébastien Delorme,,,1971-02-18T00:00:00+00:00,0,"Yokohama, Japan"
62547,https://myanimelist.net/people/62547/Viviane_Pacal,,https://cdn.myanimelist.net/images/voiceactors/2/72965.jpg,Viviane Pacal,,,,0,"London, UK"
62548,https://myanimelist.net/people/62548/Marc-André_Bélanger,,https://cdn.myanimelist.net/images/voiceactors/2/72967.jpg,Marc-André Bélanger,,,,0,"London, UK"
62549,https://myanimelist.net/people/62549/Laetitia_Isambert,,https://cdn.myanimelist.net/images/voiceactors/3/72969.jpg,Laetitia Isambert,,,,0,"London, UK"
