mal_id,title,title_japanese,url,image_url,type,status,score,scored_by,start_date,end_date,synopsis,rank,popularity,members,favorites,genres,studios,themes,demographics,source,rating,episodes,season,year,producers,explicit_genres,licensors,streaming
50815,It'll Be Fine!,It'll be fine!,https://myanimelist.net/anime/50815/Itll_Be_Fine,https://cdn.myanimelist.net/images/anime/1580/120920.jpg,Music,Finished Airing,6.61,699.0,2022-01-14T00:00:00+00:00,,"A special animation MV It'll be fine! featuring Piplup has been released! It's a special medley that connects the ending theme of the anime Pokemon Diamond &amp; Pearl.

(Source: YouTube)",,13684,1330,0,[],['OLM Digital'],"['Music', 'Strategy Game']",['Kids'],Game,G - All Ages,1.0,,,[],[],[],[]
6566,It's a Rumic World: 50th Anniversary Weekly★Shonen Sunday,It's a Rumic World: 50th Anniversary Weekly★Shonen Sunday,https://myanimelist.net/anime/6566/Its_a_Rumic_World__50th_Anniversary_Weekly★Shonen_Sunday,https://cdn.myanimelist.net/images/anime/13/21119.jpg,Special,Finished Airing,6.87,2545.0,2008-07-30T00:00:00+00:00,2008-08-11T00:00:00+00:00,"The characters from Ranma 1/2, Urusei Yatsura, and Inuyasha all gather together in a short crossover to introduce the 50th Anniversary Weekly Shonen Sunday ""Rumic World"" Museum opening, celebrating Rumiko Takahashi's manga work.",5090.0,9219,5055,9,"['Comedy', 'Sci-Fi']",['Sunrise'],[],['Shounen'],Manga,PG-13 - Teens 13 or older,1.0,,,['Shogakukan'],[],[],[]
40304,It's a Small World,イッツ・ア・スモールワールド,https://myanimelist.net/anime/40304/Its_a_Small_World,https://cdn.myanimelist.net/images/anime/1469/102781.jpg,Music,Finished Airing,5.84,135.0,2012-03-09T00:00:00+00:00,,"Music video directed by Ryo Hirano for the song It's a Small World by Japanese rock band OverTheDogs. The track is included on their second studio album ""Tokemeguru"".",,21216,263,0,[],[],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
53299,It's All About You feat. Sirup,It's all about you feat. SIRUP,https://myanimelist.net/anime/53299/Its_All_About_You_feat_Sirup,https://cdn.myanimelist.net/images/anime/1198/128995.jpg,Music,Finished Airing,,,2022-01-19T00:00:00+00:00,,"Music video for the song It's all about you by Ovall, featuring SIRUP.",,23587,153,0,[],[],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
49855,It's Been A Long Time,It's Been A Long Time,https://myanimelist.net/anime/49855/Its_Been_A_Long_Time,https://cdn.myanimelist.net/images/anime/1239/117787.jpg,Music,Finished Airing,5.91,141.0,2021-09-10T00:00:00+00:00,,Commercial animated by Studio 4°C for Aaliyah's self-titled 2001 album's streaming release honoring the 20th anniversary of the artist's death.,,20830,284,0,[],['Studio 4°C'],['Music'],[],Original,PG-13 - Teens 13 or older,1.0,,,[],[],[],[]
41489,It's Marey O'Clock Now!,it’s MAREY o’clock now!,https://myanimelist.net/anime/41489/Its_Marey_OClock_Now,https://cdn.myanimelist.net/images/anime/1338/106579.jpg,Movie,Finished Airing,4.87,141.0,2018-10-05T00:00:00+00:00,,Title animation for mareykrap's first solo exhibition it's zero o'clock now.,13796.0,20053,329,0,['Avant Garde'],[],[],[],Original,G - All Ages,1.0,,,[],[],[],[]
37286,It's My Life,IT'S MY LIFE,https://myanimelist.net/anime/37286/Its_My_Life,https://cdn.myanimelist.net/images/anime/1998/105349.jpg,OVA,Finished Airing,5.66,2495.0,2019-01-30T00:00:00+00:00,,"Based on a fantasy manga by Narita Imomushi.

Astra Ludger Doomsday, former captain of the royal knights has finally achieved his dearest wish: To retire and use his savings to get his very own house. But not long after finally arriving at his sanctuary, a young girl crash-lands into his house. The girl is an apprentice witch and seems to mistake Astra for someone else.

(Source: M-U)",11906.0,7241,9202,10,"['Comedy', 'Fantasy']",['Creators in Pack'],[],[],Manga,G - All Ages,1.0,,,['Cloud22'],[],[],[]
39224,It's Show Time!,It's Show Time!,https://myanimelist.net/anime/39224/Its_Show_Time,https://cdn.myanimelist.net/images/anime/1494/98947.jpg,Music,Finished Airing,5.56,226.0,2019-02-07T00:00:00+00:00,,"Official music video for ARP's song It's Show Time!. ARP (Artists Republic Production) is a virtual ikemen idol group that utilizes augmented reality (AR). They debuted in March 2017 and have done several live concerts using the same technology that allowed for Hatsune Miku concerts. It's Show Time! marks the 1st song and music video of ARP to be signed onto Avex Entertainment's record label, and the first ever AR performance group in Avex's history to receive a record deal.",,17617,513,0,[],[],"['Idols (Male)', 'Music']",[],Original,G - All Ages,1.0,,,['Avex Entertainment'],[],[],[]
42996,It's So Good Now,い・そ・ぐ・な,https://myanimelist.net/anime/42996/Its_So_Good_Now,https://cdn.myanimelist.net/images/anime/1993/109568.jpg,Music,Finished Airing,5.47,144.0,2005-01-01T00:00:00+00:00,,Music video by AC-bu for the song It's So Good Now by Japanese hip-hop group Zamagi that was included on their second album.,,20764,288,1,['Comedy'],[],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
22429,Itadaki! Seieki♥,いただきっ! セーエキ♥,https://myanimelist.net/anime/22429/Itadaki_Seieki♥,https://cdn.myanimelist.net/images/anime/1484/116651.jpg,OVA,Finished Airing,7.4,40306.0,2014-03-28T00:00:00+00:00,,"When Kanzaki receives a letter from Mari Setogaya asking to meet in their school's PE storage room during the lunch break, he believes he will be receiving a love confession. He turns up eagerly, only to be attacked by his supposed admirer. The beautiful girl tries to knock him unconscious, but when she fails miserably, she explains that she is a vampire and had wanted to feed on him. Feeling pity for her hopeless state, Kanzaki reluctantly yields and allows her to drink his blood.

As it turns out, Mari cannot stand the taste of raw blood but will perish without the nutrients it contains. Kanzaki is quick to find a solution, offering her a different bodily fluid to consume—and Setogaya instantly falls head over heels with this new flavor. The two soon start meeting regularly, and as time goes by, their relationship evolves into something more than just casual ""meals"" spent together.

[Written by MAL Rewrite]",,2853,70833,840,"['Supernatural', 'Hentai']",['Peak Hunt'],['Vampire'],[],Manga,Rx - Hentai,1.0,,,['Pashmina'],[],['Kitty Media'],[]
23479,Itadaki! Seieki♥ Special,いただきっ! セーエキ♥,https://myanimelist.net/anime/23479/Itadaki_Seieki♥_Special,https://cdn.myanimelist.net/images/anime/1053/116652.jpg,Special,Finished Airing,7.15,17770.0,2014-03-28T00:00:00+00:00,,"Having found a beautiful partner that is well-versed in sexual matters, Kanzaki certainly counts himself lucky. However, reality soon catches up with him, and he wonders why someone as attractive as Mari Setagaya wants to hang out with his mundane self.
 
When Kanzaki reveals his doubts to his girlfriend, Mari worries that he might be getting bored of her. She decides to use her innate charm as a half-succubus and prove to Kanzaki that she has eyes only for him. 

[Written by MAL Rewrite]",,4390,31246,85,['Hentai'],['Peak Hunt'],[],[],Manga,Rx - Hentai,1.0,,,['Pashmina'],[],['Kitty Media'],[]
54308,Itadakinosaki,イタダキノサキ,https://myanimelist.net/anime/54308/Itadakinosaki,https://cdn.myanimelist.net/images/anime/1313/132916.jpg,Movie,Finished Airing,,,2015-01-01T00:00:00+00:00,,Keiichirou Saitou's Kyoto Seika University graduation film.,19542.0,22175,212,0,"['Fantasy', 'Mystery']",[],[],[],Original,G - All Ages,1.0,,,['Kyoto Seika University'],[],[],[]
59080,Itai no Itai no Tondeike,痛いの痛いの飛んでいけ,https://myanimelist.net/anime/59080/Itai_no_Itai_no_Tondeike,https://cdn.myanimelist.net/images/anime/1812/143591.jpg,Music,Finished Airing,6.65,591.0,2024-06-14T00:00:00+00:00,,Music video for the song Itai no Itai no Tondeike by TOOBOE.,,14413,1101,1,['Drama'],[],['Music'],[],Original,R - 17+ (violence & profanity),1.0,,,[],[],[],[]
38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,痛いのは嫌なので防御力に極振りしたいと思います。,https://myanimelist.net/anime/38790/Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu,https://cdn.myanimelist.net/images/anime/1579/113812.jpg,TV,Finished Airing,7.5,323743.0,2020-01-08T00:00:00+00:00,2020-03-25T00:00:00+00:00,"After an enthusiastic invitation from her friend, Kaede Honjou reluctantly agrees to try New World Online: a very popular VRMMO played by thousands of people across Japan. Naming her in-game character Maple, she sets out on her journey. As a complete novice to such games, she allocates all of her stat points into vitality, desiring to not get hurt. With not a single point in any other stat, Maple has extraordinarily high defense, but she can't move quickly or hit hard.

This does not end badly for her, however. Due to her high defense, Maple acquires overpowered skills such as Total Defense, Poison Immunity, and Devour. These skills, along with the incredibly powerful items she obtains, allow her to obliterate most enemies in a single hit. After only a few days of playing the game, Maple claims third place in a server-wide event, gaining a reputation as a player who is both unkillable and absurdly powerful.

Despite her overpowered character, Kaede has much to learn. As she progresses through the game, she meets new friends and acquaintances, helping her complete new levels and events. Through all of her adventures, she may even pick up some other crazy skills that exceed all expectations.

[Written by MAL Rewrite]",2008.0,416,585009,3887,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['SILVER LINK.'],['Video Game'],[],Light novel,PG-13 - Teens 13 or older,12.0,winter,2020.0,"['AT-X', 'MAGES.', 'Docomo Anime Store', 'Sammy', 'ABC Animation', 'Kadokawa Media House', 'Kadokawa', 'D-techno']",[],['Funimation'],"['Crunchyroll', 'Netflix']"
41514,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,痛いのは嫌なので防御力に極振りしたいと思います。2,https://myanimelist.net/anime/41514/Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu_2,https://cdn.myanimelist.net/images/anime/1782/128859.jpg,TV,Finished Airing,7.22,95238.0,2023-01-11T00:00:00+00:00,2023-04-20T00:00:00+00:00,"After achieving fruitful results in New World Online's previous events, the now famous Maple Tree guild is excited to explore the new floors introduced in game. As if their guild was not already feared enough, each member is motivated to find stronger skills for themselves in order to greatly expand their options in future battles. Not forgetting the importance of networking, the guild also forges amicable relationships with other notable guilds, such as the Kingdom of the Flame Emperor and the Congregation of the Holy Swords.

With their eccentric guild master Maple at the forefront, the members of Maple Tree continue to stumble upon creative ways to implement their skills, driving the game developers crazy along the way.

[Written by MAL Rewrite]",3333.0,1024,263786,1352,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['SILVER LINK.'],['Video Game'],[],Light novel,PG-13 - Teens 13 or older,12.0,winter,2023.0,"['MAGES.', 'Docomo Anime Store', 'Sammy', 'ABC Animation', 'Kadokawa Media House', 'Kadokawa', 'D-techno']",[],['Crunchyroll'],"['Crunchyroll', 'Animax Korea', 'Bahamut Anime Crazy', 'Bilibili Global', 'CatchPlay', 'Hulu', 'Laftel', 'MeWatch', 'Muse Asia', 'Sushiroll', 'iQIYI']"
36861,Itazura Majo to Nemuranai Machi,いたずら魔女と眠らない街,https://myanimelist.net/anime/36861/Itazura_Majo_to_Nemuranai_Machi,https://cdn.myanimelist.net/images/anime/3/89169.jpg,ONA,Finished Airing,5.9,2017.0,2017-12-01T00:00:00+00:00,,"The story is set in New York which is lit up with Christmas lights. Tokyo Metropolitan Police officer Akari Kido is directing traffic while on her international exchange training program, when a witch-like character pulls a ""Christmas Party"" prank. Just before a runaway trailer truck smashes into Akari, a mysterious girl suddenly appears and shouts, ""I'm going to protect New York and Akari!""  

(Source: ANN)",10739.0,9144,5150,5,"['Action', 'Fantasy']","['SANZIGEN', 'XFLAG Pictures']",['Detective'],[],Original,G - All Ages,1.0,,,['XFLAG'],[],[],['Crunchyroll']
3731,Itazura na Kiss,イタズラなKiss,https://myanimelist.net/anime/3731/Itazura_na_Kiss,https://cdn.myanimelist.net/images/anime/10/19933.jpg,TV,Finished Airing,7.39,150668.0,2008-04-05T00:00:00+00:00,2008-09-25T00:00:00+00:00,"When her newly-built home is razed to the ground by an earthquake, low-achieving, clumsy, and troublesome third-year high school student Kotoko Aihara is forced to share a roof with the school's—and possibly Japan's—smartest student, Naoki Irie. Kotoko is not actually a complete stranger to Irie-kun; unfortunately, a single love letter that she tried to give him in the past has already sealed her fate as far as he is concerned. Throw in some quirky friends and a meddlesome mother, and Kotoko might not even have a snowball's chance in hell of winning the older Irie boy's heart. Yet Kotoko remains optimistic that, because she now lives in his house, her unattainable crush on the genius since the beginning of high school has never been more within reach.

[Written by MAL Rewrite]",2491.0,914,294710,2963,"['Comedy', 'Romance']",['TMS Entertainment'],['School'],['Shoujo'],Manga,PG-13 - Teens 13 or older,25.0,spring,2008.0,"['Bandai Visual', 'Trinity Sound']",[],['Discotek Media'],['Crunchyroll']
23183,Itazura Post,いたずらポスト,https://myanimelist.net/anime/23183/Itazura_Post,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,Movie,Finished Airing,,,1917-07-28T00:00:00+00:00,,,19543.0,16784,606,1,['Comedy'],[],[],[],Original,G - All Ages,1.0,,,[],[],[],[]
20025,Itazura Tenshi Chippo-chan,いたずら天使チッポちゃん,https://myanimelist.net/anime/20025/Itazura_Tenshi_Chippo-chan,https://cdn.myanimelist.net/images/anime/10/53413.jpg,TV,Finished Airing,,,1970-03-30T00:00:00+00:00,1970-12-31T00:00:00+00:00,"Humorous adventures of a silly angel, 5 minutes per episode.

(Source: AniDB)",19544.0,17743,502,0,['Comedy'],[],[],['Kids'],Unknown,PG - Children,240.0,spring,1970.0,['Fuji TV'],[],[],[]
2539,Itazura The Animation,悪戯～いたずら～ The Animation,https://myanimelist.net/anime/2539/Itazura_The_Animation,https://cdn.myanimelist.net/images/anime/5/60345.jpg,OVA,Finished Airing,6.61,3862.0,2005-04-08T00:00:00+00:00,2005-07-08T00:00:00+00:00,"Katsuhiko is a master train pervert. He can pull off a feel, a grab, or even go all the way on a crowded train with girls he's never met. One day he meets a sinister pickpocket named Gin, who provides him with the ultimate target. Katsuhiko moves in on the gorgeous TV anchorwoman with perfect skill, but will he be ready for Gin's well-timed double cross.

(Source: ANN)",,7255,9178,44,['Hentai'],['Studio 9 Maiami'],[],[],Visual novel,Rx - Hentai,2.0,,,['Arms'],[],['Kitty Media'],[]
45587,Itazuraguma no Gloomy,いたずらぐまのグル～ミ～,https://myanimelist.net/anime/45587/Itazuraguma_no_Gloomy,https://cdn.myanimelist.net/images/anime/1289/113575.jpg,TV,Finished Airing,5.28,4203.0,2021-04-12T00:00:00+00:00,2021-06-28T00:00:00+00:00,"Gloomy, an abandoned little bear, is rescued by Pitty (the little boy). At first, he is cute and cuddly, but becomes wilder as he grows up. Since bears do not become attached to people like dogs by nature, Gloomy attacks Pitty even though he is the owner. So Gloomy has blood on him from biting and/or scratching Pitty.

(Source: Cube Works)",13137.0,7293,9073,46,['Comedy'],['NAZ'],['Gore'],[],Other,R - 17+ (violence & profanity),12.0,spring,2021.0,"['Contents Seed', 'Mixer']",[],[],['Crunchyroll']
40598,Itekoma Hits,いてこまヒッツ,https://myanimelist.net/anime/40598/Itekoma_Hits,https://cdn.myanimelist.net/images/anime/1521/103623.jpg,Music,Finished Airing,5.15,207.0,2019-06-04T00:00:00+00:00,,"Otoboke Beaver's new album ITEKOMA HITS features six new tracks, two re-recorded songs, and the contents from their Love Is Short and Bakuro Book EPs. To promote the album, an animated summary video was made by Naoyuki Asano.",,19177,388,0,['Avant Garde'],[],"['Music', 'Psychological']",[],Original,PG-13 - Teens 13 or older,1.0,,,[],[],[],[]
50089,Ithna,Ithna,https://myanimelist.net/anime/50089/Ithna,https://cdn.myanimelist.net/images/anime/1617/118727.jpg,Music,Finished Airing,,,2019-09-06T00:00:00+00:00,,Official music video for the song Ithna by Miyashita Yuu.,,23785,148,0,[],[],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
57589,Ito,糸,https://myanimelist.net/anime/57589/Ito,https://cdn.myanimelist.net/images/anime/1652/140525.jpg,Music,Finished Airing,,,2004-10-20T00:00:00+00:00,,Music video for the song Ito by Bank Band.,,25602,109,0,[],[],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
58638,Ito wo Yoru,糸を撚る,https://myanimelist.net/anime/58638/Ito_wo_Yoru,https://cdn.myanimelist.net/images/anime/1231/150113.jpg,OVA,Currently Airing,5.54,738.0,2024-07-19T00:00:00+00:00,,"A schoolgirl track and field athlete takes shelter from the rain at a lonely and secluded bus stop. Shortly after, a student otaku arrives at the same stop to seek shelter from the rain as well. As they talk, their dark desires show themselves and they both satisfy each other sexually.

(Source: TMDB)",,11740,2369,9,['Hentai'],['Blue bread'],[],[],Manga,Rx - Hentai,,,,['Queen Bee'],[],[],[]
9496,Itoshi no Betty Mamonogatari,愛しのベティ 魔物語,https://myanimelist.net/anime/9496/Itoshi_no_Betty_Mamonogatari,https://cdn.myanimelist.net/images/anime/7/26264.jpg,Movie,Finished Airing,5.0,384.0,1986-07-19T00:00:00+00:00,,"A devil-girl with the face of an angel and a heart of gold,  blond Betty falls in love with an earthbound gangster, Danpei Kimogawa, when they meet in a rainstorm. They end up living together in a Tokyo highrise apartment, though Danpei has trouble coping with his new witch and demon in-laws dropping in at inopportune moments. Betty has actually been sent to the human world on a mission to defeat the demon Lutan. While Betty continues her task, her skeletal grandmother sends nubile nymphs to tempt Danpei and see if he is suitable husband material. 

(Source: The Anime Encyclopedia)",13658.0,13435,1418,0,"['Fantasy', 'Romance']",[],[],['Seinen'],Manga,R+ - Mild Nudity,1.0,,,['Big Bang'],[],[],[]
5590,Itoshi no Kotodama,愛しの言霊,https://myanimelist.net/anime/5590/Itoshi_no_Kotodama,https://cdn.myanimelist.net/images/anime/9/11547.jpg,OVA,Finished Airing,5.46,498.0,2002-07-26T00:00:00+00:00,2002-10-25T00:00:00+00:00,"Koga Shigemaro, a young man that have an extraordinary gift. He can see and talk to spirits. Most of those spirits are deceased people with regrets and because of that, they can't move on to the ""after life"". From the help of his grandfather, (who works as an exorcist in a shrine), and hard work, he helps them to fulfill their last desire. And after he is done helping them, he has sex with them.

(Source: bakaBT)",,12905,1652,1,['Hentai'],['Dream Entertainment'],[],[],Visual novel,Rx - Hentai,2.0,,,['Pink Pineapple'],[],[],[]
30651,Itoshi no Muco,いとしのムーコ,https://myanimelist.net/anime/30651/Itoshi_no_Muco,https://cdn.myanimelist.net/images/anime/10/76473.jpg,TV,Finished Airing,6.75,3130.0,2015-10-03T00:00:00+00:00,2016-03-26T00:00:00+00:00,"Muco is the sweetest, most lovable dog in the neighborhood. This sparkly-nosed Shiba Inu lives with her owner and best friend, Komatsu, a glassblower who lives in the mountains. These two companions have wonderful adventures, from going on walks to playing in the pond in front of their house. No matter where they go or what they do, Muco will always love her best friend Komatsu!

[Written by MAL Rewrite]",5729.0,7803,7622,26,"['Comedy', 'Slice of Life']",['DLE'],['Pets'],[],Manga,PG - Children,25.0,fall,2015.0,[],[],[],['Crunchyroll']
32107,Itoshi no Muco OVA,いとしのムーコ OAD,https://myanimelist.net/anime/32107/Itoshi_no_Muco_OVA,https://cdn.myanimelist.net/images/anime/5/77180.jpg,OVA,Finished Airing,6.13,118.0,2016-04-22T00:00:00+00:00,,"The wraparound jacket band of the eighth compiled book volume of Takayuki Mizushina's Itoshi no Muco manga revealed on Friday that the manga will get an original anime DVD in spring 2016, which will be bundled with a limited edition of the manga's ninth volume. 

(Source: ANN)",9491.0,17691,506,0,"['Comedy', 'Slice of Life']",[],['Pets'],[],Manga,G - All Ages,1.0,,,[],[],[],[]
59812,Itoshii Itoshii Itoshi no Pan-hen,いとしいいとしいいとしのパン編,https://myanimelist.net/anime/59812/Itoshii_Itoshii_Itoshi_no_Pan-hen,https://cdn.myanimelist.net/images/anime/1903/146523.jpg,ONA,Finished Airing,,,2022-12-16T00:00:00+00:00,,"Introducing the ""Bread Thief'', a great thief who searches for delicious bread!

(Source: KADOKAWA Children's Book Channel, translated)",19545.0,24636,127,0,['Gourmet'],['dwarf'],['Anthropomorphic'],['Kids'],Picture book,G - All Ages,1.0,,,[],[],[],[]
36124,Itou Junji: Collection,伊藤潤二「コレクション」,https://myanimelist.net/anime/36124/Itou_Junji__Collection,https://cdn.myanimelist.net/images/anime/7/88366.jpg,TV,Finished Airing,6.57,89461.0,2018-01-05T00:00:00+00:00,2018-03-23T00:00:00+00:00,"In the light of day and in the dead of night, mysterious horrors await in the darkest shadows of every corner. They are unexplainable, inescapable, and undefeatable. Be prepared, or you may become their next victim.

Sit back in terror as traumatizing tales of unparalleled terror unfold. Tales, such as that of a cursed jade carving that opens holes all over its victims' bodies; deep nightmares that span decades; an attractive spirit at a misty crossroad that grants cursed advice; and a slug that grows inside a girl's mouth. Tread carefully, for the horrifying supernatural tales of the Itou Junji: Collection are not for the faint of heart.

[Written by MAL Rewrite]",6809.0,1356,197448,1208,"['Drama', 'Horror', 'Mystery', 'Supernatural', 'Suspense']",['Studio Deen'],['Psychological'],[],Manga,R - 17+ (violence & profanity),12.0,winter,2018.0,"['Nippon Columbia', 'Asahi Shimbun', 'Yomiuri TV Enterprise', 'Pony Canyon Enterprises', 'SMIRAL Animation', 'Crunchyroll SC Anime Fund', 'Muse Communication', 'Asahi Shinbun Shuppan']",[],['Funimation'],['Crunchyroll']
36992,Itou Junji: Collection - Tomie,伊藤潤二 富江,https://myanimelist.net/anime/36992/Itou_Junji__Collection_-_Tomie,https://cdn.myanimelist.net/images/anime/2/89805.jpg,Special,Finished Airing,6.39,20352.0,2018-04-27T00:00:00+00:00,2018-05-25T00:00:00+00:00,"Memories, both good and bad, suffuse the high school experience. Whether it's hanging out with friends or cramming for tests, everyone has something they will remember from that time in their lives. At a certain high school, one class is faced with an event that can cause people to look back on their high school days in sadness: the death of a student.

The deceased is not just any student—she's Tomie Kawakami, a popular girl with an almost otherworldly beauty. Her death was particularly gruesome: her body was dismembered and the pieces scattered. As the class tries to make sense of the situation, they are shocked when a familiar voice calls out to them from the doorway, apologizing for being late.

With raven hair and a beauty mark under her left eye, this girl is the spitting image of their murdered classmate. But she can't actually be Tomie, right?

[Written by MAL Rewrite]",7928.0,3613,46261,147,"['Drama', 'Horror', 'Supernatural']",['Studio Deen'],[],['Shoujo'],Manga,R - 17+ (violence & profanity),2.0,,,"['Nippon Columbia', 'Yomiuri TV Enterprise', 'Pony Canyon Enterprises', 'SMIRAL Animation', 'Crunchyroll SC Anime Fund', 'Muse Communication', 'Asahi Shinbun Shuppan']",[],[],[]
62194,Itou Junji: Crimson,伊藤潤二『クリムゾン』,https://myanimelist.net/anime/62194/Itou_Junji__Crimson,https://cdn.myanimelist.net/images/anime/1855/151360.jpg,TV,Not yet aired,,,,,,,19107,394,1,"['Drama', 'Horror', 'Supernatural']",[],['Psychological'],['Seinen'],Manga,,,,,[],[],[],[]
52031,Itou Junji: Maniac,伊藤潤二『マニアック』,https://myanimelist.net/anime/52031/Itou_Junji__Maniac,https://cdn.myanimelist.net/images/anime/1956/132879.jpg,ONA,Finished Airing,6.66,30531.0,2023-01-19T00:00:00+00:00,,"The anime series will adapt 20 stories from a number of Itou's manga for the first time, including Tomie, Souichi, and Kubitsuri Kikyuu (The Hanging Balloons).

(Source: MAL News)",6277.0,3018,63776,256,"['Drama', 'Horror', 'Supernatural']",['Studio Deen'],['Psychological'],['Seinen'],Manga,R - 17+ (violence & profanity),12.0,,,"['Nippon Columbia', 'Asahi Shimbun', 'Yomiuri TV Enterprise', 'Pony Canyon Enterprises', 'Asahi Shinbun Shuppan']",[],[],['Netflix']
54255,Itowanai feat. Miyu Tomita ＆ Kana Ichinose,厭わない,https://myanimelist.net/anime/54255/Itowanai_feat_Miyu_Tomita_＆_Kana_Ichinose,https://cdn.myanimelist.net/images/anime/1450/133383.jpg,Music,Finished Airing,6.15,481.0,2023-01-16T00:00:00+00:00,,"Music video for the song ""Itowanai"" by MIMiNARI.",,14424,1097,0,[],[],['Music'],[],Original,G - All Ages,1.0,,,[],[],[],[]
36220,Itsudatte Bokura no Koi wa 10 cm Datta.,いつだって僕らの恋は10センチだった。,https://myanimelist.net/anime/36220/Itsudatte_Bokura_no_Koi_wa_10_cm_Datta,https://cdn.myanimelist.net/images/anime/1015/123541.jpg,TV,Finished Airing,7.45,99213.0,2017-11-25T00:00:00+00:00,2017-12-30T00:00:00+00:00,"Miou Aida and Haruki Serizawa might seem like polar opposites to those around them, but as the two third-years prepare to end their high school experience, they couldn't have been closer. While Miou is a shy and reserved member of the school art club that prefers to stay out of the limelight, Haruki is the boisterous and confident ace of the movie club, already winning awards for his directing prowess. However, after a previous chance encounter during their school entrance ceremony, they quickly become friends despite their stark differences in personality. But although their closeness might be growing, they've never become anything more than just that, much to the bewilderment of their friends.

As their time in high school draws to a close, Miou and Haruki, along with their friends in the art and movie clubs, have just one year left to face their hidden feelings and the daunting task of deciding their future careers. The two might always be only an arm's reach away, but as Haruki chases his dream of becoming a professional movie director and Miou struggles with choosing a path for herself, they'll learn just how hard it is to get past those last 10 centimeters.

[Written by MAL Rewrite]",2236.0,1088,247680,801,"['Drama', 'Romance']",['Lay-duce'],"['School', 'Visual Arts']",[],Music,PG-13 - Teens 13 or older,6.0,fall,2017.0,"['Aniplex', 'Movic', 'Magic Capsule', 'Lawson', 'MusicRay’n', 'Kadokawa', 'INCS toenter', 'Yoshimoto Creative Agency']",[],['Aniplex of America'],['Crunchyroll']
588,Itsudatte My Santa!,いつだってMyサンタ！,https://myanimelist.net/anime/588/Itsudatte_My_Santa,https://cdn.myanimelist.net/images/anime/11/2902.jpg,OVA,Finished Airing,5.87,8032.0,2005-12-07T00:00:00+00:00,,"Mai, a Santa in training, appears in front of an unlucky boy named Santa on Christmas Eve, promising him that she will make him happy for one night.",10875.0,5929,15035,13,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",['TNK'],[],['Shounen'],Manga,R+ - Mild Nudity,2.0,,,"['Three Fat Samurai', 'Sol Blade']",[],['Funimation'],[]
60261,Itsudemo Futari,いつでもふたり,https://myanimelist.net/anime/60261/Itsudemo_Futari,https://cdn.myanimelist.net/images/anime/1684/146418.jpg,Music,Finished Airing,,,2024-10-30T00:00:00+00:00,,Music video for the song Itsudemo Futari by Aya Shimazu.,,25624,108,0,[],[],"['Music', 'Pets']",[],Original,G - All Ages,1.0,,,['Warner Music Japan'],[],[],[]
57923,Itsudemo Kirby CMs,いつでもカービィ,https://myanimelist.net/anime/57923/Itsudemo_Kirby_CMs,https://cdn.myanimelist.net/images/anime/1973/141423.jpg,CM,Finished Airing,,,2022-02-01T00:00:00+00:00,2023-07-24T00:00:00+00:00,Animated shorts created to celebrate Karameru's work illustrating for the picture book series It's Kirby Time.,,22790,183,0,['Fantasy'],[],[],[],Game,G - All Ages,2.0,,,[],[],[],[]
38473,Itsuka Aeru Kimi ni,いつか会えるキミに,https://myanimelist.net/anime/38473/Itsuka_Aeru_Kimi_ni,https://cdn.myanimelist.net/images/anime/1104/112106.jpg,ONA,Finished Airing,5.65,1251.0,2018-10-06T00:00:00+00:00,,"At Okagi Castle, Yuuki informs his childhood friend An that his family is moving away. Vowing to return when he is older, Yuuki confesses that he would like them to go out when that happens. Unsure if their feelings for each other will remain the same when they next meet, Ann runs off in a panic, only to encounter a portal at the entryway of the castle. Stepping through it, she finds herself 50 years in the future.

In her confusion, An is approached by a boy named Kibou and his friendly robot, Butler-kun. As luck would have it, Kibou's grandmother instructed him to lend a hand to any troubled girls he encounters at the park, so he offers to be her chaperone. As the three explore the city, An notices that despite how much Okagi has changed, the old charm never evaporated from the nostalgic townscape.

[Written by MAL Rewrite]",11970.0,11249,2713,1,"['Romance', 'Sci-Fi']",['asurafilm'],[],[],Original,G - All Ages,1.0,,,[],[],[],[]
